Zip,energy_kwh,capacity_kw,num_projects,energy_per_kw,capacity_factor,avg_project_size,log_energy,kmeans_cluster,zip,lat,lng,cluster,cluster_name
13037,896600,763.83,65,1173.8214000497492,0.1339978767180079,11.75123076923077,13.706366226027413,1,13037,43.06035,-75.86576,1,High Production Zone
13039,8942155,7617.870000000001,60,1173.839275282986,0.13399991726974722,126.96450000000002,16.00628728138546,1,13039,43.16855,-76.0691,1,High Production Zone
13040,8324421,7091.63,23,1173.8374675497735,0.13399971090750837,308.3317391304348,15.934704161991018,1,13040,42.56139,-75.93225,1,High Production Zone
13041,15975895,13609.96,78,1173.8384976884577,0.1339998285032486,174.48666666666665,16.586591644291953,1,13041,43.19065,-76.19758,1,High Production Zone
13042,180354,153.65,12,1173.7975919297103,0.13399515889608565,12.804166666666667,12.102682409817637,0,13042,43.26755,-75.85561,0,Medium Production Zone
13044,139866,119.15,10,1173.8648762064624,0.13400283974959618,11.915000000000001,11.848447250055447,0,13044,43.29438,-75.99873,0,Medium Production Zone
13045,49156588,41876.78,162,1173.8387717489263,0.1339998597886902,258.49864197530866,17.710521454575396,1,13045,42.58146,-76.19211,1,High Production Zone
13051,9614,8.19,1,1173.870573870574,0.13400349016787375,8.19,9.17107965802288,0,13051,42.8768,-75.90869,0,Medium Production Zone
13052,174264,148.47,12,1173.7320670842594,0.1339876788908972,12.3725,12.068332408131596,0,13052,42.72245,-75.86346,0,Medium Production Zone
13053,28969069,24678.94,70,1173.8376526706577,0.13399973204002943,352.5562857142857,17.181739267055583,1,13053,42.47462,-76.26598,1,High Production Zone
13054,246718,210.18,17,1173.8414692168617,0.13400016771881984,12.363529411764706,12.416005316171196,0,13054,43.17083,-75.67213,0,Medium Production Zone
13056,10438,8.89,1,1174.1282339707536,0.1340329034213189,8.89,9.253304071408298,0,,,,0,Medium Production Zone
13057,10445650,8898.699999999999,51,1173.8399991009924,0.13399999989737357,174.48431372549018,16.161696277502585,1,13057,43.09534,-76.04015,1,High Production Zone
13060,146831,125.09,12,1173.8028619394036,0.13399576049536568,10.424166666666666,11.897044355058794,0,13060,43.02427,-76.41883,0,Medium Production Zone
13061,74549,63.5,8,1174.0,0.13401826484018264,7.9375,11.219225320192885,0,13061,42.86189,-75.75686,0,Medium Production Zone
13062,12360,10.53,2,1173.789173789174,0.13399419792113856,5.265,9.422301633887823,0,13062,42.4851,-76.38411,0,Medium Production Zone
13063,210171,179.03,17,1173.9429145953193,0.1340117482414748,10.531176470588235,12.25568152208219,0,13063,42.84626,-75.97705,0,Medium Production Zone
13064,23612,20.11,3,1174.1422178020885,0.13403449974909687,6.703333333333333,10.06955268681056,0,13064,43.32924,-76.70983,0,Medium Production Zone
13065,6867,5.85,1,1173.8461538461538,0.13400070249385318,5.85,8.834628222017367,0,,,,0,Medium Production Zone
13066,9139884,7786.3099999999995,43,1173.8402401137382,0.13400002741024408,181.07697674418603,16.028158361294285,1,13066,43.03271,-76.00321,1,High Production Zone
13068,17422426,14842.27,123,1173.838368389741,0.13399981374312112,120.66886178861789,16.673268842301816,1,13068,42.49979,-76.3587,1,High Production Zone
13069,17720172,15095.88,88,1173.8416044642645,0.13400018315802106,171.5440909090909,16.690214266073234,1,13069,43.33216,-76.37919,1,High Production Zone
13071,74429,63.41,7,1173.7738527046208,0.13399244893888365,9.058571428571428,11.217614365353956,0,13071,42.67797,-76.54112,0,Medium Production Zone
13072,39005,33.22,4,1174.1420830824804,0.13403448437014617,8.305,10.571470759432524,0,13072,42.76325,-75.76409,0,Medium Production Zone
13073,892566,760.43,77,1173.7648435753456,0.13399142049946866,9.875714285714285,13.701856859846329,1,13073,42.58517,-76.39787,1,High Production Zone
13074,527807,449.65000000000003,19,1173.8174135438674,0.13399742163742778,23.665789473684214,13.176487860193028,0,13074,43.30983,-76.54781,0,Medium Production Zone
13076,179255,152.7,10,1173.9030779305829,0.13400720067700717,15.27,12.096570230705012,0,13076,43.35587,-76.1526,0,Medium Production Zone
13077,957020,815.3199999999999,56,1173.7967914438505,0.1339950675164213,14.559285714285712,13.771580613768002,1,13077,42.71392,-76.19595,1,High Production Zone
13078,4372619,3725.08,93,1173.8322398445134,0.13399911413750154,40.05462365591398,15.290872929752167,1,13078,42.96083,-76.06157,1,High Production Zone
13080,4554431,3879.95,20,1173.8375494529569,0.13399972025718684,193.9975,15.331611382766818,1,13080,43.08434,-76.47897,1,High Production Zone
13081,240416,204.82,20,1173.7916219119227,0.1339944773872058,10.241,12.390130194617178,0,13081,42.67359,-76.62122,0,Medium Production Zone
13082,282169,240.37,25,1173.894412780297,0.1340062115046001,9.6148,12.550265005166525,0,13082,43.10052,-75.95324,0,Medium Production Zone
13083,60128,51.23,4,1173.6872926019912,0.13398256764862912,12.8075,11.004247533261697,0,13083,43.6484,-75.98126,0,Medium Production Zone
13084,10958051,9335.26,59,1173.8345798617286,0.13399938126275437,158.22474576271188,16.209585086460734,1,13084,42.88899,-76.11305,1,High Production Zone
13087,27468,23.4,1,1173.8461538461538,0.13400070249385318,23.4,10.220813375077594,0,13087,42.7064,-76.15587,0,Medium Production Zone
13088,949495,808.88,45,1173.8391355948966,0.13399990132361833,17.97511111111111,13.763686596482055,1,13088,43.10998,-76.18713,1,High Production Zone
13090,1211260,1031.9,76,1173.8152921794747,0.13399717947254278,13.57763157894737,14.007172523673225,1,13090,43.15168,-76.21356,1,High Production Zone
13092,276109,235.23,26,1173.7831058963568,0.13399350523931014,9.047307692307692,12.52855461602368,0,13092,42.65168,-76.4234,0,Medium Production Zone
13101,162040,138.04,15,1173.862648507679,0.13400258544608207,9.202666666666666,11.995604668613309,0,13101,42.59851,-76.06728,0,Medium Production Zone
13102,15657,13.34,1,1173.688155922039,0.13398266620114602,13.34,9.65873724746786,0,13102,42.55271,-76.29248,0,Medium Production Zone
13103,25339,21.59,2,1173.6452061139416,0.13397776325501617,10.795,10.14013945387513,0,13103,43.32708,-76.10831,0,Medium Production Zone
13104,9905582,8438.65,118,1173.8349143524142,0.13399941944662264,71.51398305084746,16.108609095544693,1,13104,42.96313,-75.9557,1,High Production Zone
13108,492120,419.25,47,1173.8103756708408,0.13399661822726494,8.920212765957446,13.10647990019675,0,13108,42.97329,-76.33094,0,Medium Production Zone
13110,288276,245.6,24,1173.7622149837134,0.13399112043193076,10.233333333333333,12.571677102435041,0,13110,42.89315,-76.28534,0,Medium Production Zone
13111,103330,88.04,7,1173.6710586097229,0.1339807144531647,12.577142857142858,11.545692706893112,0,13111,43.25868,-76.62045,0,Medium Production Zone
13112,371107,316.14,25,1173.8691718858734,0.13400333012395815,12.6456,12.82424840434799,0,13112,43.10146,-76.41846,0,Medium Production Zone
13113,13734,11.7,1,1173.8461538461538,0.13400070249385318,11.7,9.527702598529375,0,13113,43.16266,-76.53856,0,Medium Production Zone
13114,409944,349.24,26,1173.8174321383576,0.1339974237600865,13.432307692307692,12.923778283340601,0,13114,43.46386,-76.24422,0,Medium Production Zone
13115,36807,31.36,2,1173.6926020408164,0.13398317374895163,15.68,10.513470491835305,0,13115,43.39866,-76.47876,0,Medium Production Zone
13116,67571,57.57,7,1173.7189508424526,0.1339861816030197,8.224285714285715,11.12094897504262,0,13116,43.07482,-76.00787,0,Medium Production Zone
13118,678132,577.72,45,1173.8073807380738,0.13399627633996275,12.838222222222223,13.427098712876397,0,13118,42.75086,-76.39059,0,Medium Production Zone
13119,48495,41.31,3,1173.9288307915758,0.13401014050132143,13.770000000000001,10.789236599297585,0,,,,0,Medium Production Zone
13120,207832,177.05,7,1173.8604913866138,0.13400233919938515,25.292857142857144,12.244490151583594,0,13120,42.93959,-76.1742,0,Medium Production Zone
13122,212960,181.42,17,1173.8507331055011,0.13400122524035402,10.671764705882353,12.26886432933542,0,13122,42.84187,-75.85947,0,Medium Production Zone
13123,106503,90.72999999999999,6,1173.8454755869063,0.13400062506699845,15.121666666666664,11.575937822111753,0,13123,43.23355,-75.76908,0,Medium Production Zone
13124,8858,7.55,1,1173.2450331125829,0.13393208140554597,7.55,9.089189170412032,2,13124,42.64605,-75.81796,2,Low Production Zone
13126,25980196,22132.64,149,1173.840807061426,0.13400009213029976,148.54120805369126,17.072845151933944,1,13126,43.43486,-76.46232,1,High Production Zone
13131,286491,244.07,18,1173.806694800672,0.1339961980366064,13.559444444444445,12.565465891535903,0,13131,43.42122,-76.09224,0,Medium Production Zone
13132,230941,196.73,18,1173.8982361612364,0.13400664796361145,10.929444444444444,12.349921875726423,0,13132,43.26679,-76.2447,0,Medium Production Zone
13135,617187,525.79,48,1173.827954126172,0.13399862490024797,10.953958333333333,13.332928956637932,0,13135,43.25488,-76.31913,0,Medium Production Zone
13138,119562,101.85,9,1173.9027982326952,0.13400716874802457,11.316666666666666,11.69159870808709,0,13138,42.89915,-76.01454,0,Medium Production Zone
13140,331639,282.53,15,1173.8187095175736,0.13399756957963166,18.83533333333333,12.711805322230155,0,13140,43.05983,-76.65899,0,Medium Production Zone
13141,71635,61.03,6,1173.7669998361462,0.1339916666479619,10.171666666666667,11.17935301988663,0,13141,42.7632,-76.18349,0,Medium Production Zone
13142,11817811,10067.65,35,1173.8400719135052,0.13400000820930424,287.64714285714285,16.285118442824178,1,13142,43.55147,-76.1307,1,High Production Zone
13143,3422350,2915.5099999999998,14,1173.8426553158797,0.1340003031182511,208.25071428571428,15.045838299769727,1,13143,43.23326,-76.71529,1,High Production Zone
13144,79086,67.37,4,1173.9052990945524,0.13400745423453794,16.8425,11.27830379132357,0,13144,43.56996,-75.97433,0,Medium Production Zone
13145,10023935,8539.45,10,1173.8384790589557,0.13399982637659313,853.945,16.120486390860883,1,13145,43.65044,-76.1212,1,High Production Zone
13146,201938,172.04,11,1173.7851662404094,0.1339937404384029,15.639999999999999,12.21572095058012,0,13146,43.0901,-76.75786,0,Medium Production Zone
13147,103966,88.57,8,1173.8286101388733,0.1339986997875426,11.07125,11.551828820078464,0,13147,42.77501,-76.5644,0,Medium Production Zone
13148,15273256,13011.38,41,1173.8382861771772,0.13399980435812525,317.35073170731704,16.541613948491477,1,13148,42.91464,-76.7847,1,High Production Zone
13152,3194940,2721.82,73,1173.8248671844574,0.13399827250964125,37.28520547945206,14.97707917926959,1,13152,42.8926,-76.38469,1,High Production Zone
13155,32014,27.27,3,1173.9640630729739,0.13401416245125275,9.09,10.373959821952903,0,13155,42.65491,-75.78004,0,Medium Production Zone
13156,335819,286.09,30,1173.822922856444,0.13399805055438857,9.536333333333333,12.72433058111346,0,13156,43.33302,-76.66058,0,Medium Production Zone
13157,90384,76.99,6,1173.9706455383816,0.1340149138742445,12.831666666666665,11.411833603408954,0,13157,43.20488,-75.72357,0,Medium Production Zone
13158,224982,191.67,12,1173.7987165440602,0.1339952872767192,15.972499999999998,12.323780122776537,0,13158,42.71911,-75.96671,0,Medium Production Zone
13159,26211140,22329.41,76,1173.8393446132254,0.13399992518415815,293.80802631578945,17.081695107354726,1,13159,42.80198,-76.11349,1,High Production Zone
13160,16814302,14324.199999999999,19,1173.8388182237054,0.1339998650940303,753.9052631578946,16.637740451212046,1,13160,42.82792,-76.65173,1,High Production Zone
13162,5494,4.68,1,1173.931623931624,0.13401045935292513,4.68,8.611593866837723,0,13162,43.18407,-75.72001,0,Medium Production Zone
13163,9614,8.19,2,1173.870573870574,0.13400349016787375,4.095,9.17107965802288,0,13163,43.0807,-75.71107,0,Medium Production Zone
13164,5474963,4664.15,20,1173.839391957806,0.13399993058879062,233.20749999999998,15.515696258302755,1,13164,43.09407,-76.3161,1,High Production Zone
13165,676607,576.41,41,1173.8293922728615,0.13399878907224447,14.058780487804878,13.424847359083852,0,13165,42.91188,-76.87612,0,Medium Production Zone
13166,536103,456.71,30,1173.836789209783,0.13399963347143642,15.223666666666666,13.192083451082329,0,13166,43.07093,-76.55733,0,Medium Production Zone
13167,225979,192.5,18,1173.9168831168831,0.13400877661151633,10.694444444444445,12.328201778763237,0,13167,43.31407,-76.06023,0,Medium Production Zone
13202,393654,335.36,6,1173.825143129771,0.13399830401024782,55.89333333333334,12.88323017017046,0,13202,43.04381,-76.15068,0,Medium Production Zone
13203,117497,100.10000000000001,11,1173.7962037962036,0.13399500043335658,9.100000000000001,11.674176591144892,0,13203,43.06114,-76.13495,0,Medium Production Zone
13204,505124,430.31,16,1173.8607050730868,0.13400236359281814,26.894375,13.132561202380774,0,13204,43.05077,-76.17707,0,Medium Production Zone
13205,156484,133.31,13,1173.8354211987098,0.1339994773057888,10.254615384615384,11.960715437723394,0,13205,43.00524,-76.14204,0,Medium Production Zone
13206,417521,355.70000000000005,18,1173.8009558616811,0.13399554290658458,19.761111111111113,12.942092516495514,0,13206,43.07349,-76.1058,0,Medium Production Zone
13207,34429,29.34,6,1173.4492160872528,0.1339553899642983,4.89,10.44668355633257,0,13207,43.01383,-76.16415,0,Medium Production Zone
13208,99548,84.79,10,1174.0535440500057,0.1340243771746582,8.479000000000001,11.508405264238474,0,13208,43.07874,-76.14526,0,Medium Production Zone
13209,814774,694.11,9,1173.8398812868277,0.133999986448268,77.12333333333333,13.61066728048803,1,13209,43.08508,-76.2486,1,High Production Zone
13210,686183,584.5600000000001,46,1173.8452853428219,0.1340006033496372,12.707826086956523,13.43890109231739,0,13210,43.03014,-76.12607,0,Medium Production Zone
13211,205890,175.4,3,1173.831242873432,0.13399900032801737,58.46666666666667,12.235102181521452,0,13211,43.10359,-76.11948,0,Medium Production Zone
13212,9095519,7748.530000000001,48,1173.8380054023148,0.13399977230620033,161.42770833333336,16.02329254257155,1,13212,43.12819,-76.13128,1,High Production Zone
13214,437872,373.05,38,1173.7622302640395,0.13399112217626025,9.817105263157895,12.989684192975798,0,13214,43.0382,-76.0743,0,Medium Production Zone
13215,687939,586.06,64,1173.8371497798862,0.13399967463240708,9.1571875,13.441456903810202,0,13215,42.97997,-76.23038,0,Medium Production Zone
13219,296266,252.38,26,1173.8885807116253,0.13400554574333623,9.706923076923077,12.599016353751326,0,13219,43.03979,-76.22278,0,Medium Production Zone
13224,642063,547.0,65,1173.7897623400365,0.1339942651073101,8.415384615384616,13.372443266177052,0,13224,43.03715,-76.1029,0,Medium Production Zone
13301,39830,33.93,4,1173.8874152667256,0.134005412701681,8.4825,10.592400782564011,0,13301,43.41729,-75.22038,0,Medium Production Zone
13302,108658,92.57,12,1173.7928054445285,0.13399461249366765,7.714166666666666,11.595969817044576,0,13302,43.49522,-75.96966,0,Medium Production Zone
13303,59468,50.66,6,1173.8649822345046,0.13400285185325395,8.443333333333333,10.99321044735832,0,13303,43.36598,-75.46494,0,Medium Production Zone
13304,1751572,1492.16,11,1173.8499892772893,0.13400114032845767,135.6509090909091,14.376024799312384,1,13304,43.24242,-75.16453,1,High Production Zone
13305,10987,9.36,1,1173.8247863247864,0.1339982632790852,9.36,9.304559047215164,0,13305,43.89223,-75.42124,0,Medium Production Zone
13308,337386,287.42,25,1173.8431563565514,0.1340003603146748,11.4968,12.728985918416912,0,13308,43.24881,-75.66616,0,Medium Production Zone
13309,158321,134.88,10,1173.7915183867142,0.1339944655692596,13.488,11.972386212839405,0,13309,43.47366,-75.3481,0,Medium Production Zone
13310,34953,29.779999999999998,3,1173.7071860308934,0.1339848385880015,9.926666666666666,10.461788190326306,0,13310,42.89222,-75.57275,0,Medium Production Zone
13313,17305,14.74,1,1174.0162822252373,0.13402012354169376,14.74,9.758808541166685,0,13313,42.88019,-75.27283,0,Medium Production Zone
13315,70883,60.38,6,1173.9483272606824,0.13401236612564865,10.063333333333334,11.168800017095236,0,13315,42.74414,-75.14515,0,Medium Production Zone
13316,7663134,6528.26,43,1173.8401963157105,0.13400002241046924,151.82,15.851931726918593,1,13316,43.4095,-75.74262,1,High Production Zone
13317,489527,417.06,55,1173.7567736057163,0.13399049927005893,7.582909090909091,13.101196940542515,0,13317,42.85503,-74.58309,0,Medium Production Zone
13318,47162,40.18,5,1173.768043802887,0.13399178582224738,8.036,10.761364965859624,0,13318,42.91908,-75.25773,0,Medium Production Zone
13319,18953,16.15,2,1173.560371517028,0.1339680789403,8.075,9.84977027003014,0,13319,43.0264,-75.26694,0,Medium Production Zone
13320,354901,302.34,29,1173.847324204538,0.13400083609640845,10.425517241379309,12.77959697400896,0,13320,42.77725,-74.73844,0,Medium Production Zone
13321,10438,8.89,1,1174.1282339707536,0.1340329034213189,8.89,9.253304071408298,0,13321,43.0879,-75.37398,0,Medium Production Zone
13322,41150,35.06,5,1173.7022247575585,0.13398427223259798,7.0120000000000005,10.625003507146516,0,13322,42.96517,-75.20226,0,Medium Production Zone
